FEATURE_NAME,PRIM_LAT_DEC,PRIM_LONG_DEC,ELEV_IN_M
Bald Knoll,42.3995107,-110.4842189,3138
Bald Mountain,43.6308588,-109.1508056,3054
Bald Mountain,44.7901096,-107.8324829,3062
Mount Baldy,42.9994218,-109.5899855,3610
Bare Mountain,42.7261946,-110.5554543,3269
Bastion Peak,43.2061023,-109.664883,4103
Battlement Mountain,44.2907117,-109.8259986,3603
Battleship Mountain,43.2540317,-109.8976505,3538
Battleship Mountain,43.722929,-110.8691565,3252
Bear Mountain,41.0749626,-106.6196396,3039
Bears Ears Mountain,42.8386793,-109.1328323,3599
Beartooth Butte,44.9551655,-109.6097677,3202
Beaver Mountain,43.2508781,-110.6124151,3003
Bernard Peak,42.8249453,-109.2614864,3701
Big Sandy Mountain,42.7511668,-109.1795419,3780
Big Sheep Mountain,43.2751868,-109.8786551,3537
Bighorn Peak,44.2544032,-107.1070369,3758
Bird Mountain,44.9192157,-109.563849,3028
Bivouac Peak,43.868645,-110.7837474,3294
Black Mountain,44.695806,-109.7606535,3529
Blackhall Mountain,41.0329884,-106.6843672,3344
Bobs Towers,43.1619204,-109.6436859,3977
Bomber Mountain,44.3694699,-107.1577212,3914
Mount Bonneville,42.8718904,-109.3395678,3730
Bow Mountain,43.1438753,-109.6836645,3964
Breccia Peak,43.7875339,-110.0746475,3345
Brimstone Mountain,43.1481554,-109.6899047,3862
Brown Mountain,43.8940227,-109.3142788,3710
Bruce Mountain,44.6134307,-107.4396213,3150
Bunion Mountain,42.7498809,-109.2367638,3616
Mount Burwell,43.9272631,-109.4402906,3751
Cabin Creek Peak,42.8648263,-110.7822105,3127
Cache Peak,43.4240176,-110.6103342,3143
Camels Hump,42.7930011,-109.2102272,3799
Castor Peak,44.6567441,-109.9548295,3307
Cathedral Peak,42.8252245,-109.1787296,3759
Chaos Mountain,44.2804658,-109.9173297,3468
Mount Chauvenet,42.840639,-109.1586877,3734
Chief Mountain,43.9151804,-109.2837434,3660
Mount Chittenden,44.5474141,-110.170584,3101
Cirque of the Towers,42.7627703,-109.2251766,3779
Citadel Mountain,44.3356213,-109.5670541,3626
Cleaver Peak,43.8354176,-110.8472873,3368
Cloudveil Dome,43.7188978,-110.8074119,3648
Coal Mine Mountain,42.6971903,-110.5525634,3160
Mount Coffin,42.6152354,-110.6272631,3425
Coffman Butte,43.8660902,-109.5966004,3335
Coxcomb Mountain,44.3715605,-109.7522591,3383
Crater Mountain,44.0015033,-109.6154215,3659
Crescent Mountain,43.8370131,-109.8501589,3469
Crescent Top,43.8701344,-109.5393754,3541
Mount Crosby,43.8769554,-109.3335105,3796
Crows Nest,42.650254,-109.2209498,3015
Mount Darby,42.5223021,-110.5667904,3246
Darton Peak,44.2762545,-107.1091105,3735
Deadman Mountain,43.0051274,-110.6654996,3161
Desolation Peak,43.2013603,-109.6797785,4005
Dike Mountain,42.8349455,-109.2741383,3797
Dike Mountain,44.6819134,-109.8135271,3260
Dinwoody Peak,43.2857193,-109.4997064,3538
Disappointment Peak,43.7334424,-110.7928506,3531
Doane Peak,41.1439245,-106.9717691,3126
Doane Peak,43.9113158,-110.7790907,3463
Mount Doane,44.413304,-110.1471196,3246
Dome Mountain,43.7580672,-109.2092298,3792
Dome Peak,43.1599823,-109.8620704,3421
Dome Peak,44.5954373,-107.3832524,3300
Doublet Peak,43.1631062,-109.6298607,4123
Doubletop Mountain,43.1283613,-109.8317313,3319
Douglas Peak,43.0648231,-109.5230811,3713
Dragon Head Peak,42.894328,-109.3641848,3720
Dry Ridge Mountain,43.8745054,-110.8718491,3131
Dundee Mountain,43.8771622,-109.2682693,3640
Eagle Nest,44.350679,-109.9504476,3286
East Horn,43.8342007,-110.7665271,3486
East Leidy,43.7032536,-110.3693949,3090
East Prong,43.7464232,-110.7916539,3657
East Sentinel,43.1772419,-109.624453,3906
East Temple Peak,42.7096659,-109.1566341,3839
Elephant Head,43.0881021,-109.610157,3713
Elizabeth Peak,42.7766682,-109.247811,3625
Elk Mountain,43.9770871,-110.8022327,3270
Elk Mountain,44.336702,-107.2606355,3453
Europe Peak,42.9701635,-109.454147,3735
Mount Febbas,43.1757284,-109.601654,4102
Fish Creek Mountain,42.5887893,-110.5556117,3295
Fish Lake Mountain,43.5492178,-109.9640049,3065
Mount Fitzpatrick,42.7240146,-110.7763747,3322
Flat Top Mountain,43.2918868,-109.780212,3601
Fortress Mountain,44.3369301,-109.7975155,3687
Fossil Mountain,43.6534684,-110.918879,3327
Fourts Horn,43.2227428,-109.5848524,3622
Francs Peak,43.9613832,-109.3396621,4004
Freds Mountain,43.7868478,-110.9340015,3011
Fremont Peak,43.1245579,-109.6178283,4179
Gannett Peak,43.1843012,-109.6541217,4211
Geers Point,44.696679,-109.7119788,3417
Mount Geikie,42.8287811,-109.3306816,3761
Mount Glory,43.5072986,-110.9500964,3068
Glover Peak,43.1586893,-109.7649089,3676
Gold Hill,41.3524465,-106.378258,3087
Graham Peak,42.4498956,-110.6733881,3149
Grant Peak,44.6303221,-109.9473638,3311
Green Lakes Mountain,43.8622569,-110.8790557,3118
Green Mountain,41.1243962,-106.9150966,3147
Grizzly Peak,44.4681583,-110.175391,3040
Grouse Mountain,43.7220226,-110.2574459,3151
Gypsum Mountain,43.2714188,-109.9063053,3501
Hague Mountain,44.7030548,-110.0003234,3146
Halls Butte,42.9023362,-109.4567309,3188
Halls Mountain,42.9551318,-109.4110899,3800
Mount Hancock,44.1551387,-110.4173896,3115
Hardluck Mountain,43.98047,-109.6567362,3589
Haystack Mountain,42.7315494,-109.1662713,3648
Haystack Peak,42.9252706,-110.8614554,3076
Heap Steep Peak,43.1739713,-109.6214415,3930
Mount Helen,43.1510561,-109.631035,4132
Henderson Peak,43.1375066,-109.6613364,3995
Hesse Mountain,44.1298437,-107.0429769,3163
Hoback Peak,43.0841977,-110.5703484,3308
Hoodoo Peak,44.7345801,-109.8668644,3222
Mount Hooker,42.8525558,-109.3048894,3813
Horse Mountain,42.9653884,-110.5252856,3123
Housetop Mountain,43.6242541,-110.9469756,3204
Howell Mountain,44.3719756,-109.9223077,3343
Hoyt Peak,44.4769457,-110.1272028,3196
Mount Hunt,43.6308148,-110.861055,3286
Independent Mountain,42.65385,-109.185074,3548
Indian Peak,44.7774525,-109.8532236,3331
Irish Rock,44.0494218,-109.3790916,3332
Iron Mountain,44.4334582,-107.4052582,3077
Mount Isabel,42.443204,-110.7036496,3099
Ishawooa Cone,44.2244975,-109.8134376,3612
Ishawooa Mesa,44.1937763,-109.6568037,3272
Jackson Peak,43.1194999,-109.6031912,4114
Jaggar Peak,44.6165149,-109.6773408,3418
Mount Jedediah Smith,43.6822357,-110.892063,3236
Jim Mountain,44.5292286,-109.4745119,3175
Jojo Mountain,43.962386,-109.2784676,3831
Joy Peak,43.9501884,-110.1747493,3056
Kagevah Peak,42.9191297,-109.3457,3688
Kendall Mountain,43.1848389,-109.9092239,3379
Kennaday Peak,41.4523468,-106.5179642,3296
Mount Kent,43.7497043,-109.4826607,3354
Klondike Peak,43.2361452,-109.6886909,3990
Knife Point Mountain,43.1017212,-109.5811355,3959
Mount Koven,43.1948349,-109.6578976,4028
Ladd Peak,43.1750488,-109.7021922,3944
Land Mountain,44.6414894,-109.8393254,3432
Lander Peak,42.7850051,-110.5462137,3187
Mount Lander,42.8837724,-109.3219815,3839
Mount Langford,44.4071893,-110.1088042,3286
Laramie Peak,42.2681524,-105.4426523,3127
Laturio Mountain,42.7379994,-109.242405,3453
Lava Mountain,43.6765459,-110.0290976,3185
Mount Leidy,43.7251343,-110.4060212,3148
Mount Lester,43.0657312,-109.6234916,3756
Little Bald Mountain,44.7721918,-107.7788471,3020
Little Saddle Mountain,44.701911,-110.0164352,3115
Little Sheep Mountain,43.31974,-109.931007,3114
Littles Peak,43.8058317,-110.8702253,3261
Lizard Head Peak,42.7898355,-109.19805,3907
Loaf Mountain,44.2130003,-107.0707304,3577
Lookout Mountain,41.4939473,-106.2535507,3124
Lookout Mountain,42.9750836,-110.5424876,3151
Lookout Mountain,44.6601916,-107.3797804,3088
Lost Eagle Peak,43.2604597,-109.7612573,3612
Maidenform Peak,43.8251164,-110.8507889,3391
Man Peak,42.9678389,-110.8211263,3149
Mather Peaks,44.3241445,-107.146398,3783
Mount McDougal,42.8584084,-110.591947,3285
Medina Mountain,42.9302043,-109.4529912,3516
Mount Meek,43.6856454,-110.882598,3255
Middle Mountain,43.3763009,-109.6308029,3625
Middle Teton,43.7299004,-110.8112917,3899
Miriam Peak,43.16311,-109.6409497,3993
Mitchell Peak,42.768373,-109.1988378,3805
Mitchells Nipple,42.8130309,-109.3896128,3260
Monument Mountain,44.5227067,-109.7685988,3330
Moose Mountain,43.9373155,-110.8564006,3059
Moose Mountain,44.6242607,-109.8448586,3326
Mount Moran,43.8351343,-110.7764308,3842
Muddy Monument Peak,43.669717,-109.1981148,3560
Nipple Mesa,44.5745984,-109.7602808,3509
Noon Rocks,43.4544533,-109.6319369,3159
North Fork Peak,42.9549161,-109.5109011,3406
Notch Mountain,44.6307402,-109.936188,3329
Nylon Peak,42.8888354,-109.3384568,3776
Mount Nystrom,42.6383989,-109.0939752,3748
Observation Peak,43.2840683,-110.9496395,3038
Mount Oeneis,43.1452514,-109.7195207,3723
Osborn Mountain,43.328917,-109.783419,3624
Overlook Mountain,44.2577176,-109.8738804,3613
Owl Peak,43.9775658,-110.7947325,3235
Parker Peak,44.7232858,-109.8928151,3102
Pat O'Hara Mountain,44.65997,-109.3738908,3038
Pat O'Hara Peak,44.6599604,-109.3739262,3038
Payson Peak,42.8255747,-109.2185598,3566
Pedestal Peak,43.2215051,-109.6753354,4065
Pendergraft Peak,43.8850525,-109.9514257,3235
Musembeah Peak,42.8769486,-109.2993258,3827
Phelps Mountain,44.0531876,-109.3110153,3287
Philsmith Peak,43.2256184,-109.6393053,3855
Pilot Peak,44.9761385,-109.8814156,3561
Pine Butte,41.415908,-106.3479353,3208
Pine Mountain,43.0755223,-109.7984783,3160
Pingora Peak,42.7787808,-109.2254395,3613
Pinnacle Buttes,43.7484326,-109.9576208,3504
Pinnacle Mountain,44.3231192,-109.9626509,3482
Pinnacle Peak,43.3869317,-110.5283632,3282
Pipe Organ,42.946059,-109.399015,3711
Mount Pleasant,44.598859,-109.7205058,3403
Pollux Peak,44.6662377,-109.9292862,3366
Prater Mountain,43.007789,-110.9148773,3068
Pronghorn Peak,42.8855857,-109.3550416,3746
Prospectors Mountain,43.6491332,-110.849604,3425
Ptarmigan Mountain,44.3566401,-109.6005633,3665
Pylon Peak,42.7683664,-109.2361882,3768
Pyramid Peak,42.840826,-109.2942893,3662
Pyramid Peak,43.9369545,-109.3809526,3581
Mount Quintet,43.0508426,-109.5146458,3631
Raggedtop Mountain,43.8366303,-109.7063495,3611
Raid Peak,42.8598459,-109.3435662,3812
Rampart Peak,43.2020846,-109.6667225,4087
Ramshorn Peak,43.7221405,-109.7268795,3538
Ranger Peak,43.9283998,-110.7634919,3454
Raynolds Peak,43.8706185,-110.8256094,3320
Red Mountain,41.1383397,-106.9856801,3200
Red Mountain,43.9782258,-110.8715929,3101
Red Top Mountain,42.6554464,-110.8471067,3178
Rendezvous Mountain,43.5672327,-110.904889,3337
Rendezvous Peak,43.5672016,-110.9048247,3336
Reservation Peak,44.4310383,-110.026949,3237
Roaring Fork Mountain,42.6213728,-109.0165812,3778
Roberts Mountain,42.9152045,-109.2958711,3892
Rock Creek Knoll,41.4045772,-106.2394915,3392
Rock Creek Point,41.4109462,-106.1592323,3233
Rock Lake Peak,42.7846903,-110.8024487,3282
Rockchuck Peak,43.7882747,-110.7679696,3394
Rolling Thunder Mountain,43.8904808,-110.8102228,3321
Round Top Mountain,42.9959857,-109.5245764,3676
Mount Sacagawea,43.1367841,-109.6244084,4111
Saddle Mountain,44.7104037,-109.9841723,3235
Mount Saint John,43.7818236,-110.7727528,3476
Saltlick Mountain,43.2282946,-109.9074846,3456
Table Mountain,43.4851727,-110.5986257,3126
Mount Schidler,42.6596436,-110.5405285,3137
Schiestler Peak,42.7256423,-109.2008651,3537
Shadow Peak,43.7149629,-110.7916044,3259
Shale Mountain,43.3741522,-109.7084592,3769
Sheep Mesa,44.3369222,-109.797545,3687
Simpson Peaks,43.8360687,-110.0787216,3017
Sky Pilot Peak,43.1355606,-109.7152464,3699
Skyline Peak,43.1629533,-109.6462921,3925
Sleeping Giant Mountain,44.5244575,-109.8424773,3408
Soda Mountain,43.9453153,-110.0813738,3285
Mount Solitude,43.2048653,-109.6955256,3835
South Teton,43.7186817,-110.8185245,3812
Split Mountain,43.1639697,-109.6727475,4003
Spruce Mountain,41.2031028,-106.2168179,3050
Square Top Mountain,43.383028,-109.7436707,3530
Standard Peak,43.825227,-109.2443377,3622
Static Peak,43.6825845,-110.8163991,3436
Mount Stevenson,44.4017888,-110.1585304,3153
Stewart Peak,43.0724796,-110.9248551,3080
Stinkingwater Peak,44.6327369,-109.76459,3536
Stroud Peak,43.1481823,-109.7006311,3700
Sublette Peak,43.7494181,-110.0380941,3190
Sulphur Peak,43.1499589,-109.6890927,3907
Sunbeam Peak,43.1705011,-109.617637,4092
Sunlight Peak,44.6089684,-109.7767207,3639
Sweetwater Needles,42.5878042,-109.0400724,3211
Table Mountain,43.7468989,-110.8521704,3381
Taylor Mountain,43.5311065,-110.9807595,3152
Teewinot Mountain,43.7468836,-110.7796866,3733
Temple Peak,42.6980679,-109.1706709,3927
Terrace Mountain,43.8747329,-110.1451548,3123
The Fortress,43.0825097,-109.5378836,3638
The Jaw,43.7782351,-110.7872644,3460
The Ramshorn,43.7673574,-109.7442348,3624
The Sphinx,43.1652028,-109.6478944,4041
Thor Peak,43.8305729,-110.7950531,3659
Thorofare Mountain,43.9811476,-109.839203,3676
Thunder Mountain,44.0339796,-109.9486201,3541
Top Notch Peak,44.4518614,-110.1431116,3122
Tosi Peak,43.281694,-110.2297795,3467
Tower Peak,42.8576291,-109.317819,3756
Traverse Peak,43.8677957,-110.7946681,3364
Treasure Mountain,43.7274403,-110.9382277,3000
Triple Peak,42.7928135,-110.5794846,3391
Tripod Peak,43.6954808,-110.1456442,3038
Turret Peak,43.1645737,-109.6187052,4145
Twin Buttes,42.7813265,-109.3479124,3388
Twin Peaks,43.1601007,-109.6589224,4016
Twin Peaks,43.7804584,-109.1826675,3602
Two Ocean Mountain,43.7410693,-110.0857029,3271
Union Peak,43.4553908,-109.7877773,3503
Valentine Mountain,42.861949,-109.2021282,3394
Veiled Peak,43.7007174,-110.8260565,3448
Mount Victor,42.9611801,-109.4791679,3727
Virginia Peak,42.9348578,-110.7867454,3090
Mount Wagner,42.5882093,-110.8070207,3260
Wall Mountain,43.9187715,-109.8029821,3500
Baily Peak,42.8966453,-109.3339688,3701
War Bonnet Peak,42.7608983,-109.2157192,3743
Mount Warren,43.1634153,-109.6256406,4176
Warrior Peaks,42.7627596,-109.2250849,3780
Washakie Peak,42.8133673,-109.256294,3820
West Atlantic Peak,42.6213306,-109.0165895,3778
West Horn,43.8314537,-110.7709322,3443
West Sentinel,43.1896046,-109.6353288,3832
Whirlwind Peak,44.573218,-109.8753542,3340
Whiskey Mountain,43.4301621,-109.6227491,3394
Mount Whitecap,43.1687892,-109.6924277,3968
Wiggins Peak,43.820537,-109.4188774,3715
Window Peak,43.8568225,-110.8532139,3185
Windy Hill,41.4422003,-106.3121681,3221
Windy Mountain,43.4868417,-109.7001418,3101
Windy Mountain,44.7914654,-109.5927606,3127
Windy Peak,43.0373399,-109.3765165,3536
Winifred Peak,43.1512587,-109.6619338,3892
Wolfs Head,42.7805003,-109.2328966,3711
Wolverine Peak,42.9817209,-109.3579912,3848
Mount Woodrow Wilson,43.1668263,-109.6516773,4098
Wykee Peak,42.9435594,-109.2874092,3670
Wyoming Peak,42.6043233,-110.6237983,3467
Yellow Mountain,44.0278755,-109.790783,3473
Younts Peak,43.9819189,-109.866748,3702
Hurricane Mesa,44.8522517,-109.8083043,3369
Carter Mountain,44.1969568,-109.411128,3750
Thorofare Buttes,44.1369528,-109.8033767,3491
Petroleum Peak,42.9095488,-109.3248252,3628
Visser Peak,42.9407533,-110.8114261,3054
Du Noir Butte,43.7914127,-109.8859944,3344
Saddle Mountain,42.9798706,-109.3457256,3819
Fontennelle Mountain,42.403738,-110.6434774,3063
Pilot Knob,42.864024,-109.2661675,3294
Dog Tooth Peak,42.7623567,-109.1869981,3809
Valentine Peak,42.8571535,-109.1972138,3464
Needle Mountain,44.0656228,-109.6169939,3689
Bears Tooth,43.267046,-109.6393819,3744
Antler Peak,44.865709,-110.8454965,3065
Boedeker Butte,43.7647658,-109.6294505,3383
Cathedral Peak,43.8000114,-109.6669877,3402
Hunt Mountain,44.7275833,-107.7573437,3098
Lamar Mountain,44.6803716,-109.8557435,3225
Mount Owen,43.7469229,-110.7973813,3936
Rammell Mountain,43.9027296,-110.9018725,3087
Mount Wister,43.7018133,-110.8168681,3500
Republic Peak,44.9505548,-109.9495512,3178
Dinwoody Peak,43.1632274,-109.6317183,4123
Harrower Peak,43.0935486,-109.5957786,3974
Atlantic Peak,42.6162425,-109.0011361,3805
Buck Mountain,43.6892122,-110.8192499,3635
Flagstone Peak,43.2150968,-109.6762105,4097
Index Peak,44.9858788,-109.8831442,3433
Nez Perce,43.7192134,-110.7975524,3621
Odyssey Peak,42.9361482,-109.3617474,3668
Pennock Mountain,41.5218438,-106.5856653,3057
Sheep Mountain,43.5437875,-110.5243094,3419
Squaretop Mountain,43.2237172,-109.7907453,3566
Wind River Peak,42.7080215,-109.1283647,4018
Mount Woodring,43.8023147,-110.7944033,3523
Bair Peak,42.8052174,-109.2436458,3760
Grand Teton,43.7411243,-110.8024781,4196
Colter Peak,44.3016672,-110.1096204,3259
Dome Mountain,44.8399947,-110.8402419,3017
Plenty Coups Peak,44.3902701,-110.0697697,3332
Mount Sheridan,44.2661224,-110.5292415,3145
The Needle,44.8656573,-110.0037752,3018
Turret Mountain,44.2730399,-110.060024,3349
Mount Washburn,44.797557,-110.4339048,3127
Hazelton Pyramid,44.0995572,-107.0460769,3206
Hazelton Peak,44.0904225,-107.0218021,3130
Mount Emma,38.2770659,-119.4762643,3214
Mount Langley,36.5233668,-118.2394156,4265
Middle Palisade,37.0702899,-118.469138,4264
Mount Muir,36.5647386,-118.2913287,4266
Mount Sill,37.095985,-118.5033965,4313
Stanton Peak,38.0575851,-119.3628824,3567
Mount Tyndall,36.6557436,-118.3372726,4265
Mount Williamson,36.6559544,-118.3110851,4384
Sawtooth Peak,36.4551613,-118.5554986,3758
Mount Dana,37.8996859,-119.2212492,3976
Mount Baldwin,37.5320615,-118.851269,3843
Epidote Peak,38.0595123,-119.3048241,3344
Page Peaks,38.0667522,-119.3113635,3331
Regulation Peak,37.9876935,-119.4884233,3217
Mount Scowden,38.0084205,-119.2601759,3408
Twin Peaks,38.0804886,-119.3575265,3747
West Peak,37.9800582,-119.4982209,3209
Whitecliff Peak,38.4354614,-119.6415487,3295
Anderson Peak,34.12461,-116.8942664,3308
Misery Hill,41.4053134,-122.1979221,4207
Shastarama Point,41.3847259,-122.1936692,3400
Bodie Mountain,38.2268493,-119.070027,3101
Columbia Finger,37.819744,-119.4232021,3158
Mount Dade,37.3819133,-118.7794894,4143
Devils Crags,37.0380561,-118.6124615,3787
Discovery Pinnacle,36.5583869,-118.2902557,4182
Echo Peaks,37.8325982,-119.4034267,3345
Emerald Peak,37.1653681,-118.7638208,3821
Mount Emerson,37.2447003,-118.6597284,3995
Four Gables,37.3024727,-118.6999308,3894
Gilcrest Peak,38.0110294,-119.2301414,3524
Mount Goethe,37.2061483,-118.7022982,4043
Graveyard Peak,37.45131,-118.9898787,3517
Gregorys Monument,36.7019472,-118.3957782,4248
Mount Hale,36.5880375,-118.3146535,4108
Isosceles Peak,37.0938094,-118.538633,3761
Kaweah Queen,36.5546554,-118.5085537,4074
Kuna Peak,37.812939,-119.2083218,3965
Mount Maclure,37.7435702,-119.2803545,3933
Mount Mary Austin,36.8149209,-118.3627341,3969
Mount McAdie,36.5517527,-118.2763365,4203
Norman Clyde Peak,37.0744853,-118.4744223,4229
Ottoway Peak,37.642133,-119.3933501,3501
Owens Point,36.5018863,-118.1567639,3464
Palisade Crest,37.0814468,-118.4895799,4116
Parsons Peak,37.7769019,-119.3077989,3698
Potter Point,37.8108139,-119.2805238,3272
Rafferty Peak,37.8151546,-119.3554826,3385
Rambaud Peak,37.0387261,-118.595757,3369
Red Kaweah,36.5400002,-118.5056254,4185
Mount Ritter,37.6889653,-119.199575,4007
Sharktooth Peak,37.4805593,-119.0268195,3550
Sheep Peak,37.982274,-119.3407014,3613
Slide Mountain,38.0931634,-119.4458359,3379
Mount Spencer,37.1552071,-118.6817912,3786
Mount Stanford,36.7039654,-118.3957031,4252
Striped Mountain,36.9656207,-118.4037659,4008
The Three Sirens,37.0804621,-118.6853627,3859
Mount Thompson,37.1428824,-118.6136118,4114
Tresidder Peak,37.8310954,-119.4227284,3232
Turret Peak,37.2635959,-118.8425623,3682
Twin Peaks,36.6644927,-118.7104363,3189
Unicorn Peak,37.8446541,-119.3819596,3287
Mount Versteeg,36.6477151,-118.3256176,4107
Mount Warlow,37.1284231,-118.6747173,4029
White Mountain,37.9469565,-119.309518,3674
Wotans Throne,36.5667756,-118.2797156,3888
Folly Peak,33.8180615,-116.6839355,3200
Jean Peak,33.8060255,-116.6789843,3249
Lake Peak,34.1125558,-116.8132212,3102
Little Charlton Peak,34.1100366,-116.8501412,3260
Marion Mountain,33.7959367,-116.6869723,3149
Miller Peak,33.8152633,-116.6730198,3173
Rainbow Mountain,36.4237798,-118.5501546,3672
Sheep Mountain,36.3084794,-118.6251009,3063
Shields Peak,34.1270566,-116.8816812,3260
White Chief Peak,36.4053227,-118.597728,3408
Mount Farquhar,36.7284055,-118.4982974,3926
Indian Rock,36.8685231,-118.3400654,3722
Aperture Peak,37.1180306,-118.5304725,4045
Cloudripper,37.1427527,-118.5304693,4126
Clyde Spires,37.1401228,-118.6483761,3952
Picture Puzzle,37.1279154,-118.538844,4053
Mount Robinson,37.1178726,-118.5172677,3956
Sky Haven,37.1442946,-118.5050089,3918
Two Eagle Peak,37.1296543,-118.5229579,3956
Charlotte Dome,36.7824228,-118.4803297,3233
Feather Peak,37.3256785,-118.7784413,4039
Zingheim Heights,37.1837898,-118.8568636,3394
Kings Castle,37.2736911,-119.0115782,3148
The Sisters,38.6624126,-120.0080772,3088
June Mountain,37.7399268,-119.0701311,3084
Aello Peak,61.3651515,-141.9023861,4172
Celeno Peak,61.3384023,-141.970666,4043
Ocypete Peak,61.3417667,-141.9433174,4202
The Twaharpies,61.3651161,-141.9024084,4172
Petty Peak,39.159587,-111.4450035,3201
McCormick Peak,41.1949631,-107.0844969,3129
Toltec Mesa,36.9710828,-106.3268352,3199
Mount Cardwell,40.6626353,-110.9107997,3276
Andy Nelson Peak,37.5177453,-112.8177073,3058
Perra Peak,36.5971654,-105.5513439,3589
Tusac,63.4136369,-145.2839212,3023
Mount Chichantna,61.3325,-152.2730556,3295
Mount Nagishlamina,61.3838889,-152.3847222,3338
Puʻupoepoe,19.8345387,-155.4452991,3855
Mount Balchen,63.6236091,-146.8524182,3415
Bull Frame Mountain,38.6787822,-116.9438938,3029
Alberta Peak,37.4560057,-106.7952026,3612
South Peak,63.0691504,-151.0062402,6167
North Peak,63.0973204,-151.005854,5912
Sacajawea Peaks,45.2504713,-113.6797714,3154
Mount Tripyramid,63.1598046,-150.6779737,3427
Headwaters Hill,38.3477709,-106.2530695,3616
Atlantic Peak,39.4136091,-106.1257999,4217
La Garita Peak,37.9177869,-106.8414447,4177
The Mascot,38.6766233,-105.9821816,3127
Mount Marsh,36.5547643,-118.2784443,4120
Copper Mountain,39.9555038,-106.2880297,3087
Petty Mountain,39.7534943,-106.398994,3436
Meridian Peak,39.767562,-106.3850405,3783
Chimney Rock,39.7981557,-106.4681456,3383
White Horse Hill,33.4285669,-105.8356849,3121
Buck Mountain,33.4046074,-105.7818576,3283
Lookout Mountain,33.3905396,-105.811453,3527
Columbia Point,37.9790009,-105.5981187,4260
Mount Jasper,39.994655,-105.6831568,3944
Mount Cosgriff,39.097296,-106.4258507,4141
Knights Peak,38.7254111,-104.9460974,3199
Mount Blaurock,39.0113478,-106.4537136,4149
Ervin Peak,39.0038147,-106.4385641,4125
Slide Peak,36.9002312,-118.6915906,3324
Chief Cheley Peak (not official),40.3672065,-105.7741756,3906
Cerro Toledo,35.9939387,-106.4372408,3330
Indian Point,35.9922197,-106.4600681,3126
Shell Mountain,35.9548258,-106.4042402,3202
Cronin Peak,38.6554103,-106.2834426,4224
American Peak,37.8994199,-107.5124755,4204
Freedom Peak,40.260849,-111.5446214,3295
Scorpion Mountain,43.6322177,-113.8854227,3208
Alex Lowe Peak,45.4271252,-111.0143463,3053
Stairstep Mountain,38.1046019,-115.7477476,3081
Mount Mahler,40.4715786,-105.9089858,3809
Shingle Mill Peak,40.2692753,-111.5403949,3258
Spanish Peaks,37.3756226,-104.9936848,4139
Mount KIA/MIA,38.3666774,-106.2056527,3441
Spencer Peak,37.7721823,-107.7028746,3988
Braddock Peak,40.4799772,-105.9129391,3647
Superior Peak,40.591177,-111.671176,3390
Hidden Peak,40.5607636,-111.6449454,3349
Hilliard Peak,39.0242105,-106.9096509,4089
Lavender Peak,37.4415075,-108.0810183,4013
Leahy Peak,39.042016,-106.8380678,4061
Lomo Liso Mountain,37.1718187,-105.1736048,4004
Metcalf Mountain,45.0263764,-109.5438868,3651
East Pecos Baldy,35.9129091,-105.6540918,3817
Wilsall Peak,46.0268682,-110.3460181,3224
Na Puu Waenakonu (historical),19.4639622,-155.597198,4000
Nau,19.8238976,-155.5287121,3452
Mount Stevens,62.920468,-151.066486,4228
Osier Mesa,36.9813804,-106.3967198,3276
Clem Nelson Peak,37.3952328,-118.1730312,3369
Mount Andrea Lawrence,37.7796181,-119.2201795,3730
Kuss Peak,39.2899746,-106.1816221,4126
Ferris Peak,45.5588974,-112.0659066,3089
Bridal Peak,37.8777031,-107.7660133,4118
Mount Hansen (not official),37.0738375,-118.692159,3957
West Vidette,36.7339049,-118.4197275,3826
Roundup Peak,43.7652294,-113.8784465,3114
Sky Point,37.2543979,-118.7275333,3431
Bald Knob,37.3997689,-107.996658,3539
Buffalo Peaks,38.9919922,-106.1244277,4065
Willow Peak,39.6611037,-107.1700094,3053
Gannett Peak (not official),39.18753,-106.475576,4393
Boskoff Peak,37.855484,-108.0311094,3997
Fowler Peak,37.856894,-108.0116894,4105
Battle Mountain,38.7203765,-105.1386634,3156
Horseshoe Mountain,39.373771,-111.424186,3346
